PERMNO,date,TICKER,PERMCO,RET,dateff,mktrf,smb,hml,rf,umd
78045,1/31/2007,MGA,26268,-0.030168,1/31/2007,0.014,0.0012,-0.0068,0.0044,0.0024
78045,2/28/2007,MGA,26268,-0.058244,2/28/2007,-0.0196,0.0119,-0.0014,0.0038,-0.0135
78045,3/30/2007,MGA,26268,0.023515,3/30/2007,0.0068,0.0016,-0.0097,0.0043,0.0256
78045,4/30/2007,MGA,26268,0.053788,4/30/2007,0.0349,-0.0216,-0.0145,0.0044,-0.0024
78045,5/31/2007,MGA,26268,0.129375,5/31/2007,0.0324,0.0024,-0.0065,0.0041,-0.0034
78045,6/29/2007,MGA,26268,0.020639,6/29/2007,-0.0196,0.0075,-0.0105,0.004,0.0051
78045,7/31/2007,MGA,26268,-0.036048,7/31/2007,-0.0373,-0.0261,-0.0371,0.004,0.0294
78045,8/31/2007,MGA,26268,0.023943,8/31/2007,0.0092,-0.0013,-0.0186,0.0042,0.001
78045,9/28/2007,MGA,26268,0.076691,9/28/2007,0.0322,-0.0223,-0.0221,0.0032,0.0463
78045,10/31/2007,MGA,26268,-0.016094,10/31/2007,0.018,0.0008,-0.0298,0.0032,0.0502
78045,11/30/2007,MGA,26268,-0.106902,11/30/2007,-0.0483,-0.0293,-0.0094,0.0034,0.0099
78045,12/31/2007,MGA,26268,-0.045568,12/31/2007,-0.0087,0.0013,-0.0055,0.0027,0.0663
78045,1/31/2008,MGA,26268,-0.020266,1/31/2008,-0.0636,-0.0103,0.0397,0.0021,-0.0775
78045,2/29/2008,MGA,26268,-0.070939,2/29/2008,-0.0309,-0.0043,-0.0084,0.0013,0.061
78045,3/31/2008,MGA,26268,-0.009562,3/31/2008,-0.0093,0.0071,0.003,0.0017,0.0427
78045,4/30/2008,MGA,26268,0.034373,4/30/2008,0.046,-0.0172,-0.0094,0.0018,-0.0031
78045,5/30/2008,MGA,26268,-0.035776,5/30/2008,0.0186,0.0296,-0.0143,0.0018,0.0331
78045,6/30/2008,MGA,26268,-0.172626,6/30/2008,-0.0844,0.0123,-0.0271,0.0017,0.1275
78045,7/31/2008,MGA,26268,-0.002363,7/31/2008,-0.0077,0.026,0.0542,0.0015,-0.0513
78045,8/29/2008,MGA,26268,-0.024873,8/29/2008,0.0153,0.036,0.0159,0.0013,-0.0402
78045,9/30/2008,MGA,26268,-0.106164,9/30/2008,-0.0924,-0.0123,0.0591,0.0015,0.0028
78045,10/31/2008,MGA,26268,-0.342254,10/31/2008,-0.1723,-0.026,-0.023,0.0008,0.0785
78045,11/28/2008,MGA,26268,-0.159786,11/28/2008,-0.0786,-0.0285,-0.0631,0.0003,0.0717
78045,12/31/2008,MGA,26268,0.064746,12/31/2008,0.0174,0.0346,0.0014,0,-0.0509
78045,1/30/2009,MGA,26268,-0.070164,1/30/2009,-0.0812,0.0007,-0.1129,0,-0.0218
78045,2/27/2009,MGA,26268,-0.077973,2/27/2009,-0.101,0.0005,-0.0695,0.0001,0.0441
78045,3/31/2009,MGA,26268,0.049493,3/31/2009,0.0895,0.0003,0.0347,0.0002,-0.1187
78045,4/30/2009,MGA,26268,0.269533,4/30/2009,0.1018,0.0539,0.0536,0.0001,-0.343
78045,5/29/2009,MGA,26268,-0.045053,5/29/2009,0.0521,-0.0252,0.0028,0,-0.1249
78045,6/30/2009,MGA,26268,0.302498,6/30/2009,0.0043,0.0263,-0.0273,0.0001,0.0548
78045,7/31/2009,MGA,26268,0.206439,7/31/2009,0.0772,0.0187,0.0483,0.0001,-0.0555
78045,8/31/2009,MGA,26268,-0.103022,8/31/2009,0.0333,-0.0108,0.0763,0.0001,-0.0907
78045,9/30/2009,MGA,26268,-0.069788,9/30/2009,0.0408,0.0243,0.0104,0.0001,-0.0479
78045,10/30/2009,MGA,26268,-0.067968,10/30/2009,-0.0259,-0.0435,-0.0421,0,0.0261
78045,11/30/2009,MGA,26268,0.220792,11/30/2009,0.0556,-0.024,-0.0034,0,0.003
78045,12/31/2009,MGA,26268,0.045473,12/31/2009,0.0275,0.0605,-0.0016,0.0001,0.0301
78045,1/29/2010,MGA,26268,0.08877,1/29/2010,-0.0336,0.004,0.0043,0,-0.054
78045,2/26/2010,MGA,26268,0.034865,2/26/2010,0.034,0.0119,0.0322,0,0.0374
78045,3/31/2010,MGA,26268,0.085278,3/31/2010,0.0631,0.0148,0.0221,0.0001,0.0376
78045,4/30/2010,MGA,26268,0.061601,4/30/2010,0.02,0.0487,0.0289,0.0001,0.0316
78045,5/28/2010,MGA,26268,0.030612,5/28/2010,-0.0789,0.0009,-0.0244,0.0001,-0.0025
78045,6/30/2010,MGA,26268,-0.02267,6/30/2010,-0.0557,-0.0181,-0.047,0.0001,-0.0276
78045,7/30/2010,MGA,26268,0.132201,7/30/2010,0.0693,0.002,-0.0031,0.0001,0.0188
78045,8/31/2010,MGA,26268,0.045394,8/31/2010,-0.0477,-0.03,-0.019,0.0001,-0.0006
78045,9/30/2010,MGA,26268,0.057734,9/30/2010,0.0954,0.0396,-0.0316,0.0001,0.0141
78045,10/29/2010,MGA,26268,0.100656,10/29/2010,0.0388,0.0113,-0.0242,0.0001,0.0158
78045,11/30/2010,MGA,26268,0.056329,11/30/2010,0.006,0.0376,-0.0096,0.0001,0.0266
78045,12/31/2010,MGA,26268,0.09152,12/31/2010,0.0682,0.0073,0.0369,0.0001,-0.0303
78045,1/31/2011,MGA,26268,0.1225,1/31/2011,0.0199,-0.025,0.0082,0.0001,-0.0029
78045,2/28/2011,MGA,26268,-0.15436,2/28/2011,0.0349,0.0153,0.0127,0.0001,0.0199
78045,3/31/2011,MGA,26268,-0.024311,3/31/2011,0.0046,0.0254,-0.0183,0.0001,0.034
78045,4/29/2011,MGA,26268,0.069714,4/29/2011,0.029,-0.0038,-0.0243,0,0.0004
78045,5/31/2011,MGA,26268,-0.04878,5/31/2011,-0.0127,-0.0059,-0.0212,0,-0.0062
78045,6/30/2011,MGA,26268,0.114227,6/30/2011,-0.0175,-0.0012,-0.0042,0,0.0178
78045,7/29/2011,MGA,26268,-0.09752,7/29/2011,-0.0235,-0.0127,-0.0089,0,0.0018
78045,8/31/2011,MGA,26268,-0.214476,8/31/2011,-0.0599,-0.0305,-0.0236,0.0001,-0.0028
78045,9/30/2011,MGA,26268,-0.133736,9/30/2011,-0.0759,-0.0331,-0.0173,0,-0.0242
78045,10/31/2011,MGA,26268,0.157113,10/31/2011,0.1135,0.0328,0.0011,0,-0.0143
78045,11/30/2011,MGA,26268,-0.061599,11/30/2011,-0.0028,-0.0016,-0.0045,0,0.0384
78045,12/30/2011,MGA,26268,-0.06301,12/30/2011,0.0074,-0.0059,0.0163,0,0.0181
78045,1/31/2012,MGA,26268,0.241069,1/31/2012,0.0505,0.0204,-0.0097,0,-0.0791
78045,2/29/2012,MGA,26268,0.150943,2/29/2012,0.0442,-0.0185,0.0043,0,-0.0029
78045,3/30/2012,MGA,26268,0.009142,3/30/2012,0.0311,-0.0064,0.0114,0,0.013
78045,4/30/2012,MGA,26268,-0.081902,4/30/2012,-0.0085,-0.0042,-0.0078,0,0.0375
78045,5/31/2012,MGA,26268,-0.074264,5/31/2012,-0.0619,0.0007,-0.0107,0.0001,0.0649
78045,6/29/2012,MGA,26268,-0.020844,6/29/2012,0.0389,0.0067,0.0062,0,-0.0106
78045,7/31/2012,MGA,26268,0.014192,7/31/2012,0.0079,-0.0275,-0.0002,0,0.0304
78045,8/31/2012,MGA,26268,0.087831,8/31/2012,0.0255,0.0047,0.013,0.0001,-0.0237
78045,9/28/2012,MGA,26268,0,9/28/2012,0.0273,0.0051,0.016,0.0001,-0.0114
78045,10/31/2012,MGA,26268,0.026583,10/31/2012,-0.0176,-0.0115,0.0359,0.0001,0.0014
78045,11/30/2012,MGA,26268,0.051678,11/30/2012,0.0078,0.0063,-0.0084,0.0001,0.0049
78045,12/31/2012,MGA,26268,0.077321,12/31/2012,0.0118,0.0148,0.0351,0.0001,-0.0286
78045,1/31/2013,MGA,26268,0.044582,1/31/2013,0.0557,0.0034,0.0096,0,-0.0179
78045,2/28/2013,MGA,26268,0.018565,2/28/2013,0.0129,-0.0027,0.0011,0,0.0129
78045,3/28/2013,MGA,26268,0.108982,3/28/2013,0.0403,0.0081,-0.0019,0,0.0192
78045,4/30/2013,MGA,26268,0.025043,4/30/2013,0.0155,-0.0237,0.0045,0,0.0022
78045,5/31/2013,MGA,26268,0.112515,5/31/2013,0.028,0.0171,0.0263,0,-0.0202
78045,6/28/2013,MGA,26268,0.069048,6/28/2013,-0.012,0.0133,0.0003,0,0.0052
78045,7/31/2013,MGA,26268,0.073575,7/31/2013,0.0565,0.0187,0.0057,0,0.0176
78045,8/30/2013,MGA,26268,0.013733,8/30/2013,-0.0271,0.0027,-0.0269,0,0.0002
78045,9/30/2013,MGA,26268,0.069569,9/30/2013,0.0377,0.0287,-0.0122,0,0.0306
78045,10/31/2013,MGA,26268,0.025921,10/31/2013,0.0418,-0.0152,0.0125,0,0.0008
78045,11/29/2013,MGA,26268,-0.035891,11/29/2013,0.0313,0.0129,0.0032,0,0.0044
78045,12/31/2013,MGA,26268,0.008852,12/31/2013,0.0281,-0.0047,-0.0002,0,0.0002
78045,1/31/2014,MGA,26268,0.034,1/31/2014,-0.0332,0.0089,-0.0207,0,0.0171
78045,2/28/2014,MGA,26268,0.050324,2/28/2014,0.0465,0.0034,-0.0031,0,0.0207
78045,3/31/2014,MGA,26268,0.084942,3/31/2014,0.0043,-0.0181,0.0493,0,-0.0329
78045,4/30/2014,MGA,26268,0.017444,4/30/2014,-0.0019,-0.0418,0.0117,0,-0.0389
78045,5/30/2014,MGA,26268,0.048066,5/30/2014,0.0206,-0.0188,-0.0013,0,0.0087
78045,6/30/2014,MGA,26268,0.053069,6/30/2014,0.0261,0.0309,-0.007,0,0.0069
78045,7/31/2014,MGA,26268,-0.003248,7/31/2014,-0.0204,-0.043,0.0004,0,-0.0012
78045,8/29/2014,MGA,26268,0.060056,8/29/2014,0.0424,0.004,-0.0045,0,0.0082
78045,9/30/2014,MGA,26268,-0.163567,9/30/2014,-0.0197,-0.037,-0.0135,0,0.005
78045,10/31/2014,MGA,26268,0.040038,10/31/2014,0.0252,0.042,-0.018,0,-0.0006
78045,11/28/2014,MGA,26268,0.094418,11/28/2014,0.0255,-0.0206,-0.031,0,0.0068
78045,12/31/2014,MGA,26268,0.009661,12/31/2014,-0.0006,0.0249,0.0227,0,0.0112
78045,1/30/2015,MGA,26268,-0.11657,1/30/2015,-0.0311,-0.0056,-0.0359,0,0.0384
78045,2/27/2015,MGA,26268,0.134764,2/27/2015,0.0613,0.0063,-0.0186,0,-0.0282
78045,3/31/2015,MGA,26268,-0.011013,3/31/2015,-0.0112,0.0304,-0.0038,0,0.0274
78045,4/30/2015,MGA,26268,-0.060194,4/30/2015,0.0059,-0.0306,0.0182,0,-0.0727
78045,5/29/2015,MGA,26268,0.144755,5/29/2015,0.0136,0.0094,-0.0115,0,0.0582
78045,6/30/2015,MGA,26268,-0.024691,6/30/2015,-0.0153,0.0291,-0.0079,0,0.0301
78045,7/31/2015,MGA,26268,-0.030843,7/31/2015,0.0154,-0.0417,-0.0413,0,0.0998
78045,8/31/2015,MGA,26268,-0.09106,8/31/2015,-0.0604,0.0033,0.0277,0,-0.0209
78045,9/30/2015,MGA,26268,-0.023989,9/30/2015,-0.0307,-0.0262,0.0056,0,0.0522
78045,10/30/2015,MGA,26268,0.098313,10/30/2015,0.0775,-0.0189,-0.0046,0,-0.0328
78045,11/30/2015,MGA,26268,-0.134079,11/30/2015,0.0057,0.0359,-0.0042,0,0.0228
78045,12/31/2015,MGA,26268,-0.107394,12/31/2015,-0.0217,-0.0285,-0.0261,0.0001,0.0336
78045,1/29/2016,MGA,26268,-0.147189,1/29/2016,-0.0577,-0.0342,0.0209,0.0001,0.0144
78045,2/29/2016,MGA,26268,0.123157,2/29/2016,-0.0007,0.0074,-0.0057,0.0002,-0.0438
78045,3/31/2016,MGA,26268,0.112227,3/31/2016,0.0696,0.0082,0.0119,0.0002,-0.0501
78045,4/29/2016,MGA,26268,-0.021881,4/29/2016,0.0091,0.0076,0.0328,0.0001,-0.0602
78045,5/31/2016,MGA,26268,-0.02951,5/31/2016,0.0178,-0.0017,-0.0166,0.0001,0.0143
78045,6/30/2016,MGA,26268,-0.134715,6/30/2016,-0.0005,0.0061,-0.0148,0.0002,0.0415
78045,7/29/2016,MGA,26268,0.0998,7/29/2016,0.0395,0.0249,-0.0132,0.0002,-0.0334
78045,8/31/2016,MGA,26268,0.051335,8/31/2016,0.0049,0.0116,0.0318,0.0002,-0.0348
78045,9/30/2016,MGA,26268,0.065757,9/30/2016,0.0025,0.0212,-0.0124,0.0002,0.0019
78045,10/31/2016,MGA,26268,-0.044238,10/31/2016,-0.0202,-0.044,0.0409,0.0002,0.0059
78045,11/30/2016,MGA,26268,-0.008526,11/30/2016,0.0486,0.0571,0.0821,0.0001,-0.0463
78045,12/30/2016,MGA,26268,0.07293,12/30/2016,0.0182,0.001,0.0353,0.0003,-0.0025
78045,1/31/2017,MGA,26268,-0.002765,1/31/2017,0.0194,-0.0118,-0.0275,0.0004,-0.0093
78045,2/28/2017,MGA,26268,-0.009704,2/28/2017,0.0357,-0.0205,-0.0167,0.0004,-0.0165
78045,3/31/2017,MGA,26268,0.013416,3/31/2017,0.0017,0.0114,-0.0335,0.0003,-0.0103
78045,4/28/2017,MGA,26268,-0.032206,4/28/2017,0.0109,0.0073,-0.0213,0.0005,0.0049
78045,5/31/2017,MGA,26268,0.078884,5/31/2017,0.0106,-0.0257,-0.0378,0.0006,0.0148
78045,6/30/2017,MGA,26268,0.034383,6/30/2017,0.0078,0.0225,0.0148,0.0006,-0.0011
78045,7/31/2017,MGA,26268,0.029355,7/31/2017,0.0187,-0.015,-0.0031,0.0007,0.0169
78045,8/31/2017,MGA,26268,0.014364,8/31/2017,0.0016,-0.0167,-0.021,0.0009,0.033
78045,9/29/2017,MGA,26268,0.109771,9/29/2017,0.0251,0.0447,0.0312,0.0009,-0.0133
78045,10/31/2017,MGA,26268,0.021918,10/31/2017,0.0225,-0.0194,0.0019,0.0009,0.0427
78045,11/30/2017,MGA,26268,0.031622,11/30/2017,0.0312,-0.0054,-0.0003,0.0008,-0.0092
78045,12/29/2017,MGA,26268,0.011964,12/29/2017,0.0106,-0.0132,0.0006,0.0009,-0.0154
78045,1/31/2018,MGA,26268,0.00847,1/31/2018,0.0557,-0.0312,-0.0128,0.0012,0.0405
78045,2/28/2018,MGA,26268,-0.038145,2/28/2018,-0.0365,0.0026,-0.0104,0.0011,0.0355
78045,3/29/2018,MGA,26268,0.031108,3/29/2018,-0.0235,0.0406,-0.002,0.0011,-0.0113
78045,4/30/2018,MGA,26268,0.047028,4/30/2018,0.0029,0.0113,0.0054,0.0014,0.0037
78045,5/31/2018,MGA,26268,0.091525,5/31/2018,0.0265,0.0526,-0.0322,0.0014,0.0387
78045,6/29/2018,MGA,26268,-0.092711,6/29/2018,0.0048,0.0114,-0.0233,0.0014,-0.0236
78045,7/31/2018,MGA,26268,0.045587,7/31/2018,0.0319,-0.0222,0.0045,0.0016,-0.0142
78045,8/31/2018,MGA,26268,-0.104146,8/31/2018,0.0344,0.0115,-0.04,0.0016,0.0528
78045,9/28/2018,MGA,26268,-0.029379,9/28/2018,0.0006,-0.0229,-0.0171,0.0015,0.0004
78045,10/31/2018,MGA,26268,-0.062631,10/31/2018,-0.0768,-0.0474,0.034,0.0019,-0.0207
78045,11/30/2018,MGA,26268,0.019496,11/30/2018,0.0169,-0.0068,0.0028,0.0018,-0.0137
78045,12/31/2018,MGA,26268,-0.08863,12/31/2018,-0.0957,-0.0237,-0.0188,0.002,0.0211
78045,1/31/2019,MGA,26268,0.164136,1/31/2019,0.084,0.0288,-0.0045,0.0021,-0.0866
78045,2/28/2019,MGA,26268,-0.003402,2/28/2019,0.034,0.0206,-0.0271,0.0018,0.0085
78045,3/29/2019,MGA,26268,-0.069695,3/29/2019,0.011,-0.0305,-0.0412,0.0019,0.0219
78045,4/30/2019,MGA,26268,0.14274,4/30/2019,0.0397,-0.0172,0.0216,0.0021,-0.0297
78045,5/31/2019,MGA,26268,-0.221693,5/31/2019,-0.0694,-0.0131,-0.0237,0.0021,0.0758
78045,6/28/2019,MGA,26268,0.157429,6/28/2019,0.0693,0.0028,-0.007,0.0018,-0.0225
78045,7/31/2019,MGA,26268,0.014487,7/31/2019,0.0119,-0.0193,0.0047,0.0019,0.0288
78045,8/30/2019,MGA,26268,0.001091,8/30/2019,-0.0258,-0.0239,-0.0479,0.0016,0.0691
78045,9/30/2019,MGA,26268,0.064259,9/30/2019,0.0143,-0.0097,0.0677,0.0018,-0.0683
78045,10/31/2019,MGA,26268,0.00825,10/31/2019,0.0206,0.0029,-0.019,0.0016,0.0015
78045,11/29/2019,MGA,26268,0.030035,11/29/2019,0.0388,0.0078,-0.0199,0.0012,-0.0264
78045,12/31/2019,MGA,26268,-0.003272,12/31/2019,0.0277,0.0073,0.0178,0.0014,-0.0187
78045,1/31/2020,MGA,26268,-0.075675,1/31/2020,-0.0011,-0.0313,-0.0625,0.0013,0.0597
78045,2/28/2020,MGA,26268,-0.096074,2/28/2020,-0.0813,0.0107,-0.038,0.0012,-0.0035
78045,3/31/2020,MGA,26268,-0.294631,3/31/2020,-0.1339,-0.0479,-0.1388,0.0013,0.0796
78045,4/30/2020,MGA,26268,0.222744,4/30/2020,0.1365,0.0245,-0.0134,0,-0.0526
78045,5/29/2020,MGA,26268,0.090956,5/29/2020,0.0558,0.0249,-0.0485,0.0001,0.0041
78045,6/30/2020,MGA,26268,0.055714,6/30/2020,0.0246,0.0269,-0.0223,0.0001,-0.0073
78045,7/31/2020,MGA,26268,0.036829,7/31/2020,0.0577,-0.023,-0.0144,0.0001,0.0759
78045,8/31/2020,MGA,26268,0.061512,8/31/2020,0.0763,-0.0028,-0.0288,0.0001,0.0044
78045,9/30/2020,MGA,26268,-0.058836,9/30/2020,-0.0363,-0.0003,-0.0265,0.0001,0.0314
78045,10/30/2020,MGA,26268,0.117158,10/30/2020,-0.021,0.0427,0.0431,0.0001,-0.032
78045,11/30/2020,MGA,26268,0.209548,11/30/2020,0.1247,0.0572,0.0215,0.0001,-0.1247
78045,12/31/2020,MGA,26268,0.152719,12/31/2020,0.0463,0.0479,-0.0134,0.0001,-0.0238
78045,1/29/2021,MGA,26268,-0.007768,1/29/2021,-0.0003,0.075,0.0285,0.0001,0.0453
78045,2/26/2021,MGA,26268,0.198576,2/26/2021,0.0278,0.0207,0.071,0,-0.0793
78045,3/31/2021,MGA,26268,0.050713,3/31/2021,0.0308,-0.0228,0.0727,0,-0.0616
78045,4/30/2021,MGA,26268,0.072467,4/30/2021,0.0493,-0.032,-0.0095,0,0.0122
78045,5/28/2021,MGA,26268,0.0699,5/28/2021,0.0029,-0.0027,0.0713,0,0.009
78045,6/30/2021,MGA,26268,-0.079034,6/30/2021,0.0275,0.016,-0.0775,0,0.0216
78045,7/30/2021,MGA,26268,-0.095099,7/30/2021,0.0127,-0.0394,-0.0181,0,-0.0231
78045,8/31/2021,MGA,26268,-0.053561,8/31/2021,0.0291,-0.0046,-0.001,0,0.0249
78045,9/30/2021,MGA,26268,-0.046509,9/30/2021,-0.0437,0.0067,0.051,0,0.015
78045,10/29/2021,MGA,26268,0.080542,10/29/2021,0.0665,-0.0237,-0.0045,0,0.0324
78045,11/30/2021,MGA,26268,-0.06925,11/30/2021,-0.0155,-0.0132,-0.0041,0,0.0086
78045,12/31/2021,MGA,26268,0.075758,12/31/2021,0.031,-0.0164,0.0322,0.0001,-0.0274
78045,1/31/2022,MGA,26268,-0.004077,1/31/2022,-0.0625,-0.0596,0.128,0,-0.0262
78045,2/28/2022,MGA,26268,-0.073068,2/28/2022,-0.0229,0.0219,0.031,0,0.0177
78045,3/31/2022,MGA,26268,-0.134105,3/31/2022,0.0306,-0.0166,-0.0176,0.0001,0.0297
78045,4/29/2022,MGA,26268,-0.062821,4/29/2022,-0.0946,-0.0138,0.0617,0.0001,0.0487
78045,5/31/2022,MGA,26268,0.084619,5/31/2022,-0.0034,-0.0196,0.0859,0.0003,0.0246
78045,6/30/2022,MGA,26268,-0.154344,6/30/2022,-0.0844,0.0218,-0.061,0.0006,0.0073
78045,7/29/2022,MGA,26268,0.163206,7/29/2022,0.0957,0.028,-0.0403,0.0008,-0.0394
78045,8/31/2022,MGA,26268,-0.088945,8/31/2022,-0.0377,0.014,0.0029,0.0019,0.021
78045,9/30/2022,MGA,26268,-0.17859,9/30/2022,-0.0935,-0.0082,0.0002,0.0019,0.0351
78045,10/31/2022,MGA,26268,0.175243,10/31/2022,0.0783,0.0007,0.0806,0.0023,0.0396
78045,11/30/2022,MGA,26268,0.113224,11/30/2022,0.0461,-0.0351,0.0141,0.0029,-0.0198
78045,12/30/2022,MGA,26268,-0.087839,12/30/2022,-0.0641,-0.0069,0.0134,0.0033,0.0453
78045,1/31/2023,MGA,26268,0.155927,1/31/2023,0.0664,0.0501,-0.04,0.0035,-0.1602
78045,2/28/2023,MGA,26268,-0.13474,2/28/2023,-0.0259,0.0117,-0.0083,0.0034,0.0013
78045,3/31/2023,MGA,26268,-0.038758,3/31/2023,0.0251,-0.0551,-0.0887,0.0036,-0.0245
78045,4/28/2023,MGA,26268,-0.026321,4/28/2023,0.0061,-0.0336,-0.0005,0.0035,0.0162
78045,5/31/2023,MGA,26268,-0.064034,5/31/2023,0.0035,0.016,-0.0774,0.0036,-0.0065
78045,6/30/2023,MGA,26268,0.16708,6/30/2023,0.0647,0.0155,-0.002,0.004,-0.0235
78045,7/31/2023,MGA,26268,0.139795,7/31/2023,0.0321,0.0205,0.0411,0.0045,-0.0405
78045,8/31/2023,MGA,26268,-0.078502,8/31/2023,-0.0239,-0.032,-0.0108,0.0045,0.0377
78045,9/29/2023,MGA,26268,-0.088575,9/29/2023,-0.0524,-0.0249,0.0145,0.0043,0.0024
78045,10/31/2023,MGA,26268,-0.102966,10/31/2023,-0.0318,-0.0388,0.0019,0.0047,0.0168
78045,11/30/2023,MGA,26268,0.130588,11/30/2023,0.0883,-0.0003,0.0166,0.0044,0.0276
78045,12/29/2023,MGA,26268,0.095901,12/29/2023,0.0487,0.0636,0.0492,0.0043,-0.0548
86572,12/31/2003,DSGX,16384,-0.12963,12/31/2003,0.0429,-0.0267,0.016,0.0008,-0.0557
86572,1/30/2004,DSGX,16384,0.106383,1/30/2004,0.0215,0.0255,0.0249,0.0007,0.0258
86572,2/27/2004,DSGX,16384,-0.038462,2/27/2004,0.014,-0.0157,0.0088,0.0006,-0.0114
86572,3/31/2004,DSGX,16384,-0.23,3/31/2004,-0.0132,0.0172,0.0027,0.0009,0.0017
86572,4/30/2004,DSGX,16384,-0.056277,4/30/2004,-0.0183,-0.017,-0.0307,0.0008,-0.0538
86572,5/28/2004,DSGX,16384,-0.440367,5/28/2004,0.0117,-0.002,-0.0025,0.0006,0.015
86572,6/30/2004,DSGX,16384,-0.098361,6/30/2004,0.0186,0.0226,0.0118,0.0008,0.0205
86572,7/30/2004,DSGX,16384,0.027273,7/30/2004,-0.0406,-0.0382,0.0324,0.001,-0.0229
86572,8/31/2004,DSGX,16384,-0.088496,8/31/2004,0.0008,-0.0148,0.0097,0.0011,-0.0159
86572,9/30/2004,DSGX,16384,0.126214,9/30/2004,0.016,0.0301,0,0.0011,0.0549
86572,10/29/2004,DSGX,16384,-0.034483,10/29/2004,0.0143,0.0015,-0.0022,0.0011,-0.0138
86572,11/30/2004,DSGX,16384,0.571429,11/30/2004,0.0454,0.0374,0.0141,0.0015,0.0316
86572,12/31/2004,DSGX,16384,0.136364,12/31/2004,0.0343,-0.0003,-0.0022,0.0016,-0.0287
86572,1/31/2005,DSGX,16384,-0.115,1/31/2005,-0.0276,-0.0172,0.0206,0.0016,0.0305
86572,2/28/2005,DSGX,16384,0.090395,2/28/2005,0.0189,-0.0057,0.0154,0.0016,0.0337
86572,3/31/2005,DSGX,16384,-0.025907,3/31/2005,-0.0197,-0.014,0.0204,0.0021,0.0041
86572,4/29/2005,DSGX,16384,-0.010638,4/29/2005,-0.0261,-0.0394,0.0007,0.0021,-0.0069
86572,5/31/2005,DSGX,16384,0.177419,5/31/2005,0.0365,0.0288,-0.0064,0.0024,0.0045
86572,6/30/2005,DSGX,16384,0.013699,6/30/2005,0.0057,0.0258,0.0283,0.0023,0.0205
86572,7/29/2005,DSGX,16384,0.103604,7/29/2005,0.0392,0.0291,-0.0079,0.0024,0.0006
86572,8/31/2005,DSGX,16384,-0.093878,8/31/2005,-0.0122,-0.0097,0.0132,0.003,0.0208
86572,9/30/2005,DSGX,16384,0.094595,9/30/2005,0.0049,-0.0065,0.0071,0.0029,0.0343
86572,10/31/2005,DSGX,16384,-0.098765,10/31/2005,-0.0202,-0.0125,0.0042,0.0027,-0.0139
86572,11/30/2005,DSGX,16384,0.068493,11/30/2005,0.0361,0.01,-0.0116,0.0031,0.0035
86572,12/30/2005,DSGX,16384,0.34188,12/30/2005,-0.0025,-0.0042,0.002,0.0032,0.0077
86572,1/31/2006,DSGX,16384,0.079618,1/31/2006,0.0304,0.054,0.0108,0.0035,0.0253
86572,2/28/2006,DSGX,16384,0.050147,2/28/2006,-0.003,-0.0038,-0.0034,0.0034,-0.0184
86572,3/31/2006,DSGX,16384,0.061798,3/31/2006,0.0146,0.0344,0.006,0.0037,0.0126
86572,4/28/2006,DSGX,16384,-0.018519,4/28/2006,0.0073,-0.0142,0.0234,0.0036,0.0064
86572,5/31/2006,DSGX,16384,0.075472,5/31/2006,-0.0357,-0.0296,0.0241,0.0043,-0.037
86572,6/30/2006,DSGX,16384,-0.068922,6/30/2006,-0.0035,-0.0039,0.0085,0.004,0.0154
86572,7/31/2006,DSGX,16384,0.057873,7/31/2006,-0.0078,-0.0398,0.026,0.004,-0.0212
86572,8/31/2006,DSGX,16384,-0.025445,8/31/2006,0.0203,0.0103,-0.0206,0.0042,-0.0338
86572,9/29/2006,DSGX,16384,0.02611,9/29/2006,0.0184,-0.0136,0.0008,0.0041,-0.0096
86572,10/31/2006,DSGX,16384,-0.063613,10/31/2006,0.0323,0.0175,-0.0031,0.0041,-0.002
86572,11/30/2006,DSGX,16384,0.0625,11/30/2006,0.0171,0.007,0.0014,0.0042,-0.0103
86572,12/29/2006,DSGX,16384,-0.056266,12/29/2006,0.0087,-0.0115,0.0273,0.004,0.0079
86572,1/31/2007,DSGX,16384,0.054201,1/31/2007,0.014,0.0012,-0.0068,0.0044,0.0024
86572,2/28/2007,DSGX,16384,0.071979,2/28/2007,-0.0196,0.0119,-0.0014,0.0038,-0.0135
86572,3/30/2007,DSGX,16384,0.047962,3/30/2007,0.0068,0.0016,-0.0097,0.0043,0.0256
86572,4/30/2007,DSGX,16384,0.034325,4/30/2007,0.0349,-0.0216,-0.0145,0.0044,-0.0024
86572,5/31/2007,DSGX,16384,-0.028761,5/31/2007,0.0324,0.0024,-0.0065,0.0041,-0.0034
86572,6/29/2007,DSGX,16384,-0.063781,6/29/2007,-0.0196,0.0075,-0.0105,0.004,0.0051
86572,7/31/2007,DSGX,16384,-0.012165,7/31/2007,-0.0373,-0.0261,-0.0371,0.004,0.0294
86572,8/31/2007,DSGX,16384,-0.108374,8/31/2007,0.0092,-0.0013,-0.0186,0.0042,0.001
86572,9/28/2007,DSGX,16384,0.30663,9/28/2007,0.0322,-0.0223,-0.0221,0.0032,0.0463
86572,10/31/2007,DSGX,16384,0.008457,10/31/2007,0.018,0.0008,-0.0298,0.0032,0.0502
86572,11/30/2007,DSGX,16384,-0.121593,11/30/2007,-0.0483,-0.0293,-0.0094,0.0034,0.0099
